fid,tree_id,block_id,created_at,tree_dbh,stump_diam,curb_loc,status,health,spc_latin,spc_common,steward,guards,sidewalk,user_type,problems,root_stone,root_grate,root_other,trunk_wire,trnk_light,trnk_other,brch_light,brch_shoe,brch_other,address,postcode,zip_city,community board,borocode,borough,cncldist,st_assem,st_senate,nta,nta_name,boro_ct,state,latitude,longitude,x_sp,y_sp,council district,census tract,bin,bbl
"98036","263468","303882",09/27/2015,"7","0",OnCurb,Alive,Fair,Prunus virginiana,'Schubert' chokecherry,None,None,NoDamage,Volunteer,"Stones,RootOther,BranchLights",true,false,true,false,false,false,true,false,false,40-021 61 STREET,"11377",Woodside,"402","4",Queens,"26","30","12",QN63,Woodside,"4024900",New York,40.74406586,-73.90337683,1011024.039,210374.6548,"26","249","4031451","4013360031"
"99182","232367","304109",09/17/2015,"15","0",OnCurb,Alive,Good,Quercus coccinea,scarlet oak,1or2,Harmful,NoDamage,Volunteer,"Stones,BranchLights",true,false,false,false,false,false,true,false,false,39-012 61 STREET,"11377",Woodside,"402","4",Queens,"26","30","12",QN63,Woodside,"4025900",New York,40.74680332,-73.90292785,1011147.345,211372.137,"26","259","4028328","4012290100"
"99991","299403","304110",10/08/2015,"9","0",OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,Damage,Volunteer,Stones,true,false,false,false,false,false,false,false,false,60-006 39 AVENUE,"11377",Woodside,"402","4",Queens,"26","30","12",QN63,Woodside,"4025900",New York,40.74728463,-73.90329985,1011044.074,211547.3778,"26","259","4028326","4012290087"
"100230","299402","304110",10/08/2015,"9","0",OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,Damage,Volunteer,Stones,true,false,false,false,false,false,false,false,false,60-006 39 AVENUE,"11377",Woodside,"402","4",Queens,"26","30","12",QN63,Woodside,"4025900",New York,40.74731729,-73.90342171,1011010.297,211559.2403,"26","259","4028326","4012290087"
"103547","263392","303765",09/27/2015,"7","0",OnCurb,Alive,Good,Prunus serotina,black cherry,None,None,NoDamage,Volunteer,BranchLights,false,false,false,false,false,false,true,false,false,64-017 WOODSIDE AVENUE,"11377",Woodside,"402","4",Queens,"26","34","12",QN63,Woodside,"4026100",New York,40.7438866,-73.90021747,1011899.562,210310.3284,"26","261","4030136","4012960069"
"103656","263391","303765",09/27/2015,"8","0",OnCurb,Alive,Good,Prunus serotina,black cherry,None,None,NoDamage,Volunteer,BranchLights,false,false,false,false,false,false,true,false,false,64-013 WOODSIDE AVENUE,"11377",Woodside,"402","4",Queens,"26","34","12",QN63,Woodside,"4026100",New York,40.74391331,-73.90029427,1011878.271,210320.0354,"26","261","4030137","4012960070"
"104941","228465","304348",09/16/2015,"5","0",OnCurb,Alive,Good,Koelreuteria paniculata,golden raintree,None,None,NoDamage,Volunteer,None,false,false,false,false,false,false,false,false,false,35-047 64 STREET,"11377",Woodside,"402","4",Queens,"26","34","12",QN63,Woodside,"4026100",New York,40.74893957,-73.89863313,1012336.45,212151.79,"26","261","4431270","4012040001"
"104970","228455","304240",09/16/2015,"10","0",OnCurb,Alive,Good,Robinia pseudoacacia,black locust,None,None,NoDamage,Volunteer,None,false,false,false,false,false,false,false,false,false,37-006 65 STREET,"11377",Woodside,"402","4",Queens,"26","34","12",QN63,Woodside,"4026100",New York,40.74835338,-73.89804284,1012500.256,211938.4095,"26","261","4431285","4012190032"
"106042","241135","349877",09/20/2015,"3","0",OnCurb,Alive,Good,Carpinus betulus,European hornbeam,1or2,Helpful,NoDamage,Volunteer,None,false,false,false,false,false,false,false,false,false,39-049 63 STREET,"11377",Woodside,"402","4",Queens,"26","34","12",QN63,Woodside,"4026100",New York,40.74527555,-73.90127457,1011606.072,210816.0341,"26","261","4030056","4012950007"
"106113","195554","303527",09/01/2015,"6","0",OnCurb,Alive,Good,Maackia amurensis,Amur maackia,None,None,Damage,TreesCount Staff,Stones,true,false,false,false,false,false,false,false,false,41-061 55 STREET,"11377",Woodside,"402","4",Queens,"26","30","12",QN63,Woodside,"4025100",New York,40.74366088,-73.90978546,1009248.377,210225.2161,"26","251","4031000","4013250023"
"106592","238997","304163",09/19/2015,"31","0",OnCurb,Alive,Good,Acer saccharinum,silver maple,None,None,NoDamage,Volunteer,WiresRope,false,false,false,true,false,false,false,false,false,54-005 WOODSIDE AVENUE,"11377",Woodside,"402","4",Queens,"26","30","12",QN63,Woodside,"4025500",New York,40.74732775,-73.90940554,1009352.27,211561.2803,"26","255","4028134","4012250010"
"107418","329745","300953",10/15/2015,"22","0",OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,Damage,Volunteer,"Stones,TrunkOther",true,false,false,false,false,true,false,false,false,49-003 30 AVENUE,"11377",Woodside,"401","4",Queens,"22","36","12",QN63,Woodside,"4029700",New York,40.76046112,-73.90753228,1009866.269,216346.7344,"22","297","4013884","4007420001"
"108486","263469","303882",09/27/2015,"6","0",OnCurb,Alive,Fair,Prunus virginiana,'Schubert' chokecherry,None,None,NoDamage,Volunteer,"Stones,BranchLights",true,false,false,false,false,false,true,false,false,40-025 61 STREET,"11377",Woodside,"402","4",Queens,"26","30","12",QN63,Woodside,"4024900",New York,40.74399472,-73.90339498,1011019.036,210348.7332,"26","249","4031450","4013360028"
"108487","263471","303882",09/27/2015,"9","0",OnCurb,Alive,Poor,Prunus virginiana,'Schubert' chokecherry,None,None,NoDamage,Volunteer,"Stones,RootOther,BranchLights",true,false,true,false,false,false,true,false,false,40-037 61 STREET,"11377",Woodside,"402","4",Queens,"26","30","12",QN63,Woodside,"4024900",New York,40.74357493,-73.90350214,1010989.512,210195.7562,"26","249","4031446","4013360022"
"109604","299406","304110",10/08/2015,"38","0",OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,Damage,Volunteer,Stones,true,false,false,false,false,false,false,false,false,60-023 39 AVENUE,"11377",Woodside,"402","4",Queens,"26","30","12",QN63,Woodside,"4025900",New York,40.7471642,-73.90285055,1011168.617,211503.6397,"26","259","4027771","4012150001"
"111435","232317","310634",09/16/2015,"3","0",OnCurb,Alive,Fair,Koelreuteria paniculata,golden raintree,1or2,Helpful,NoDamage,Volunteer,None,false,false,false,false,false,false,false,false,false,39-018 63 STREET,"11377",Woodside,"402","4",Queens,"26","34","12",QN63,Woodside,"4026100",New York,40.7460522,-73.90105494,1011666.61,211099.0588,"26","261","4028398","4012320081"
"111436","232319","310634",09/16/2015,"4","0",OnCurb,Alive,Fair,Koelreuteria paniculata,golden raintree,1or2,Helpful,NoDamage,Volunteer,None,false,false,false,false,false,false,false,false,false,39-018 63 STREET,"11377",Woodside,"402","4",Queens,"26","34","12",QN63,Woodside,"4026100",New York,40.74616693,-73.9010031,1011680.927,211140.8757,"26","261","4028398","4012320081"
"112615","299465","304185",10/08/2015,"16","0",OnCurb,Alive,Good,Ulmus americana,American elm,None,None,Damage,Volunteer,"Stones,BranchLights",true,false,false,false,false,false,true,false,false,61-009 39 AVENUE,"11377",Woodside,"402","4",Queens,"26","34","12",QN63,Woodside,"4026100",New York,40.74704933,-73.90193057,1011423.577,211462.0738,"26","261","4027810","4012167502"
"113313","232353","304190",09/17/2015,"3","0",OnCurb,Alive,Good,Acer griseum,paperbark maple,3or4,None,NoDamage,Volunteer,None,false,false,false,false,false,false,false,false,false,39-004 60 STREET,"11377",Woodside,"402","4",Queens,"26","30","12",QN63,Woodside,"4025900",New York,40.74722572,-73.90372912,1010925.153,211525.7863,"26","259","4028340","4012290178"
"113374","330818","300962",10/15/2015,"11","0",OnCurb,Alive,Fair,Acer saccharum,sugar maple,None,None,NoDamage,Volunteer,"Stones,TrunkOther,BranchLights",true,false,false,false,false,true,true,false,false,25-073 49 STREET,"11377",Woodside,"401","4",Queens,"22","36","12",QN63,Woodside,"4029700",New York,40.76275302,-73.90591291,1010313.985,217182.2232,"22","297","4014021","4007450013"
"113708","232331","310632",09/16/2015,"3","0",OnCurb,Alive,Good,Syringa reticulata,Japanese tree lilac,1or2,Helpful,NoDamage,Volunteer,None,false,false,false,false,false,false,false,false,false,39-015 62 STREET,"11377",Woodside,"402","4",Queens,"26","34","12",QN63,Woodside,"4026100",New York,40.74642613,-73.90174848,1011474.286,211235.0802,"26","261","4028385","4012320062"
"114886","263716","303859",09/27/2015,"5","0",OnCurb,Alive,Good,Prunus virginiana,'Schubert' chokecherry,None,None,NoDamage,Volunteer,WiresRope,false,false,false,true,false,false,false,false,false,39-053 65 PLACE,"11377",Woodside,"402","4",Queens,"26","34","12",QN63,Woodside,"4026300",New York,40.74459656,-73.89870133,1012319.383,210569.4713,"26","263","4030261","4012980107"
"114903","263722","303859",09/27/2015,"5","0",OnCurb,Alive,Good,Prunus virginiana,'Schubert' chokecherry,1or2,Helpful,NoDamage,Volunteer,"Stones,BranchLights",true,false,false,false,false,false,true,false,false,39-075 65 PLACE,"11377",Woodside,"402","4",Queens,"26","34","12",QN63,Woodside,"4026300",New York,40.74400394,-73.8988619,1012275.14,210353.5068,"26","263","4030251","4012980097"
"116304","299416","304092",10/08/2015,"14","0",OnCurb,Alive,Poor,Acer,maple,None,None,Damage,Volunteer,Stones,true,false,false,false,false,false,false,false,false,61-004 39 AVENUE,"11377",Woodside,"402","4",Queens,"26","34","12",QN63,Woodside,"4026100",New York,40.74703797,-73.90236528,1011303.128,211457.8012,"26","261","4028370","4012310027"
"117100","299456","304159",10/08/2015,"3","0",OnCurb,Alive,Good,Syringa reticulata,Japanese tree lilac,1or2,None,Damage,Volunteer,BranchLights,false,false,false,false,false,false,true,false,false,62-015 39 AVENUE,"11377",Woodside,"402","4",Queens,"26","34","12",QN63,Woodside,"4026100",New York,40.74679887,-73.90096554,1011691.075,211371.1252,"26","261","4027863","4012170003"
"117223","329708","300954",10/15/2015,"4","0",OnCurb,Alive,Good,Tilia cordata,littleleaf linden,1or2,None,NoDamage,Volunteer,None,false,false,false,false,false,false,false,false,false,28-023 49 STREET,"11377",Woodside,"401","4",Queens,"22","36","12",QN63,Woodside,"4029700",New York,40.76145531,-73.90695719,1010025.2,216709.1158,"22","297","4013898","4007420016"
"117918","329768","300928",10/15/2015,"20","0",OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,Damage,Volunteer,None,false,false,false,false,false,false,false,false,false,50-003 30 AVENUE,"11377",Woodside,"401","4",Queens,"22","36","12",QN63,Woodside,"4029700",New York,40.76008351,-73.90672267,1010090.7,216209.3941,"22","297","4013944","4007430031"
"120284","329712","300954",10/15/2015,"8","0",OnCurb,Alive,Good,Acer pseudoplatanus,sycamore maple,None,None,Damage,Volunteer,Stones,true,false,false,false,false,false,false,false,false,49-003 30 AVENUE,"11377",Woodside,"401","4",Queens,"22","36","12",QN63,Woodside,"4029700",New York,40.76066534,-73.90759486,1009848.854,216421.1171,"22","297","4013884","4007420001"
"120871","329710","300954",10/15/2015,"29","0",OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,Damage,Volunteer,Stones,true,false,false,false,false,false,false,false,false,28-041 49 STREET,"11377",Woodside,"401","4",Queens,"22","36","12",QN63,Woodside,"4029700",New York,40.76107751,-73.90726215,1009940.865,216571.3845,"22","297","4013892","4007420010"
"121336","299405","304110",10/08/2015,"2","0",OnCurb,Alive,Good,Gymnocladus dioicus,Kentucky coffeetree,1or2,Helpful,NoDamage,Volunteer,None,false,false,false,false,false,false,false,false,false,60-010 39 AVENUE,"11377",Woodside,"402","4",Queens,"26","30","12",QN63,Woodside,"4025900",New York,40.74719923,-73.90298126,1011132.387,211516.3634,"26","259","4028327","4012290090"
"121716","299484","304216",10/08/2015,"3","0",OnCurb,Alive,Good,Gymnocladus dioicus,Kentucky coffeetree,None,None,NoDamage,Volunteer,None,false,false,false,false,false,false,false,false,false,60-001 39 AVENUE,"11377",Woodside,"402","4",Queens,"26","34","12",QN63,Woodside,"4025900",New York,40.74765367,-73.90341291,1011012.598,211681.7991,"26","259","4027776","4012150010"
"122508","329714","300954",10/15/2015,"15","0",OnCurb,Alive,Good,Prunus,cherry,None,None,Damage,Volunteer,Stones,true,false,false,false,false,false,false,false,false,49-003 30 AVENUE,"11377",Woodside,"401","4",Queens,"22","36","12",QN63,Woodside,"4029700",New York,40.76056662,-73.90767454,1009826.817,216385.128,"22","297","4013884","4007420001"
"122710","232323","310634",09/16/2015,"2","0",OnCurb,Alive,Fair,Betula papyrifera,paper birch,1or2,Helpful,NoDamage,Volunteer,None,false,false,false,false,false,false,false,false,false,39-004 63 STREET,"11377",Woodside,"402","4",Queens,"26","34","12",QN63,Woodside,"4026100",New York,40.74651632,-73.90084523,1011724.527,211268.2186,"26","261","4028396","4012320075"
"122832","232322","310634",09/16/2015,"3","0",OnCurb,Alive,Good,Betula papyrifera,paper birch,1or2,Helpful,NoDamage,Volunteer,None,false,false,false,false,false,false,false,false,false,39-008 63 STREET,"11377",Woodside,"402","4",Queens,"26","34","12",QN63,Woodside,"4026100",New York,40.74642287,-73.90088746,1011712.865,211234.1596,"26","261","4028396","4012320075"
"122865","329709","300954",10/15/2015,"4","0",OnCurb,Alive,Good,Tilia cordata,littleleaf linden,1or2,None,NoDamage,Volunteer,BranchOther,false,false,false,false,false,false,false,false,true,28-035 49 STREET,"11377",Woodside,"401","4",Queens,"22","36","12",QN63,Woodside,"4029700",New York,40.76119869,-73.90716434,1009967.914,216615.5609,"22","297","4013894","4007420012"
"123078","205437","304350",09/05/2015,"5","0",OnCurb,Alive,Good,Taxodium distichum,bald cypress,None,None,Damage,Volunteer,None,false,false,false,false,false,false,false,false,false,35-046 65 STREET,"11377",Woodside,"402","4",Queens,"26","34","12",QN63,Woodside,"4026100",New York,40.74897582,-73.89775947,1012578.506,212165.2768,"26","261","4431272","4012040001"
"123167","329706","300954",10/15/2015,"5","0",OnCurb,Alive,Good,Tilia cordata,littleleaf linden,1or2,None,NoDamage,Volunteer,None,false,false,false,false,false,false,false,false,false,28-001 49 STREET,"11377",Woodside,"401","4",Queens,"22","36","12",QN63,Woodside,"4029700",New York,40.76186187,-73.90662901,1010115.957,216857.3367,"22","297","4013904","4007420022"
"123711","330817","300962",10/15/2015,"11","0",OnCurb,Alive,Good,Fraxinus pennsylvanica,green ash,None,None,NoDamage,Volunteer,Stones,true,false,false,false,false,false,false,false,false,25-071 49 STREET,"11377",Woodside,"401","4",Queens,"22","36","12",QN63,Woodside,"4029700",New York,40.76280496,-73.90587101,1010325.571,217201.1601,"22","297","4014022","4007450014"
"124060","299404","304110",10/08/2015,"2","0",OnCurb,Alive,Good,Gymnocladus dioicus,Kentucky coffeetree,1or2,Helpful,Damage,Volunteer,None,false,false,false,false,false,false,false,false,false,60-010 39 AVENUE,"11377",Woodside,"402","4",Queens,"26","30","12",QN63,Woodside,"4025900",New York,40.74722222,-73.90306703,1011108.61,211524.7135,"26","259","4028327","4012290090"
"124427","263898","303538",09/27/2015,"5","0",OnCurb,Alive,Poor,Prunus virginiana,'Schubert' chokecherry,None,None,Damage,Volunteer,"Stones,BranchLights",true,false,false,false,false,false,true,false,false,41-015 63 STREET,"11377",Woodside,"402","4",Queens,"26","30","12",QN63,Woodside,"4024900",New York,40.74379525,-73.90152245,1011537.994,210276.6356,"26","249","4031615","4013400040"
"124932","329713","300954",10/15/2015,"13","0",OnCurb,Alive,Good,Prunus,cherry,None,None,Damage,Volunteer,None,false,false,false,false,false,false,false,false,false,49-003 30 AVENUE,"11377",Woodside,"401","4",Queens,"22","36","12",QN63,Woodside,"4029700",New York,40.76060171,-73.90764622,1009834.65,216397.9203,"22","297","4013884","4007420001"
"125837","329584","300965",10/15/2015,"5","0",OnCurb,Alive,Good,Zelkova serrata,Japanese zelkova,None,None,NoDamage,Volunteer,None,false,false,false,false,false,false,false,false,false,25-098 50 STREET,"11377",Woodside,"401","4",Queens,"22","36","12",QN63,Woodside,"4029700",New York,40.76176191,-73.90561604,1010396.611,216821.219,"22","297","4014057","4007450082"
"126101","329582","300965",10/15/2015,"6","0",OnCurb,Alive,Good,Zelkova serrata,Japanese zelkova,None,None,NoDamage,Volunteer,None,false,false,false,false,false,false,false,false,false,25-098 50 STREET,"11377",Woodside,"401","4",Queens,"22","36","12",QN63,Woodside,"4029700",New York,40.76185598,-73.9058205,1010339.936,216855.4299,"22","297","4014057","4007450082"
"127287","299444","304048",10/08/2015,"5","0",OnCurb,Alive,Fair,Platanus x acerifolia,London planetree,1or2,None,NoDamage,Volunteer,None,false,false,false,false,false,false,false,false,false,62-014 39 AVENUE,"11377",Woodside,"402","4",Queens,"26","34","12",QN63,Woodside,"4026100",New York,40.74669254,-73.90102577,1011674.429,211332.3664,"26","261","4028394","4012320073"
"128011","329711","300954",10/15/2015,"12","0",OnCurb,Alive,Good,Liquidambar styraciflua,sweetgum,None,None,Damage,Volunteer,Stones,true,false,false,false,false,false,false,false,false,49-003 30 AVENUE,"11377",Woodside,"401","4",Queens,"22","36","12",QN63,Woodside,"4029700",New York,40.76069855,-73.90756805,1009856.269,216433.2273,"22","297","4013884","4007420001"
"128230","329583","300965",10/15/2015,"4","0",OnCurb,Alive,Good,Zelkova serrata,Japanese zelkova,None,None,NoDamage,Volunteer,None,false,false,false,false,false,false,false,false,false,25-098 50 STREET,"11377",Woodside,"401","4",Queens,"22","36","12",QN63,Woodside,"4029700",New York,40.76180283,-73.90570499,1010371.955,216836.1021,"22","297","4014057","4007450082"
"128379","228504","304243",09/16/2015,"3","0",OnCurb,Alive,Poor,Cercis reniformis,Oklahoma redbud,1or2,None,Damage,Volunteer,None,false,false,false,false,false,false,false,false,false,64-019 39 AVENUE,"11377",Woodside,"402","4",Queens,"26","34","12",QN63,Woodside,"4026100",New York,40.74629126,-73.89902397,1012229.269,211186.8011,"26","261","4027988","4012190001"
"128666","329813","300628",10/15/2015,"11","0",OnCurb,Alive,Poor,Acer platanoides,Norway maple,1or2,None,NoDamage,Volunteer,Stones,true,false,false,false,false,false,false,false,false,56-029 30 AVENUE,"11377",Woodside,"401","4",Queens,"22","36","12",QN63,Woodside,"4029700",New York,40.7596368,-73.90518386,1010517.175,216047.1001,"22","297","4022620","4010240037"
